id,year,std_math_score,l2std_math_score,l1std_math_score,l1std_ita_score,l3perc_math_score,l1perc_math_score,l2std_ita_score,l3std_math_score,l3std_ita_score,l3unempl_rate_chg,dummy_Calabria,turnout_ref_2016,avg_temperature_min,l3log_tot_income_chg,l1sd_math_score_chg,share_hsgraduates_2564,l1perc_ita_score_chg,l2perc_ita_score,l2perc_math_score,l2sd_math_score_chg,l3log_tot_income
518,2018,1.1506312,.57121712,-1.2133631,.26579517,66.272728,52.433048,-.20295571,.75931215,.30976388,-.472,0,.68652081,1.4493905,.039857864,17.616087,59.013748,-6.7573214,55.856068,60.199192,-2.6620231,19.496878
518,2019,1.2166563,-1.2133631,1.1506312,.47940859,60.199192,58.594704,-.047479991,.57121712,-.20295571,-.104,0,.68652081,1.4493905,-.0023059845,-20.044109,59.013748,7.4360027,64.036896,57.084473,17.616087,19.536736
518,2020,.51431739,1.1506312,1.2166563,1.5035294,57.084473,64.92646,.26579517,-1.2133631,-.047479991,-.361,0,.68652081,1.4493905,.014387131,2.3930902,59.013748,3.1889434,57.279575,52.433048,-20.044109,19.53443
519,2017,.47813281,1.1255574,.49977118,.86584181,58.517353,56.670341,.71134913,.53693467,-.11369259,-.134,0,.67020744,1.7709918,.0061664581,-3.0494595,55.35857,3.0455904,65.521629,67.15181,.16926874,18.93981
519,2018,.95051485,.49977118,.47813281,.75661671,67.15181,58.873493,1.8164458,1.1255574,.71134913,-.19400001,0,.67020744,1.7709918,.021364212,-.17072465,55.35857,-7.8269696,64.288025,62.272892,-3.0494595,18.945976
519,2019,.54036248,.47813281,.95051485,.27667877,62.272892,57.621799,.86584181,.49977118,1.8164458,-.315,0,.67020744,1.7709918,.022239685,3.3095896,55.35857,2.9194427,67.333618,56.670341,-.17072465,18.96734
519,2020,-.72008693,.95051485,.54036248,.96841258,56.670341,61.801529,.75661671,.47813281,.86584181,-.50999999,0,.67020744,1.7709918,.00081253052,-3.6296198,55.35857,3.0961227,59.506649,58.873493,3.3095896,18.98958
520,2017,.33055285,.72767681,.076425999,.34206659,59.619301,53.982029,.37741524,.50773507,.64133674,-.017999999,0,.72978741,6.318923,-.011024475,-3.0452783,62.813332,5.6844354,62.878365,66.767754,1.5379819,20.967743
520,2018,.77119797,.076425999,.33055285,.63202471,66.767754,57.040619,.66928518,.72767681,.37741524,-.447,0,.72978741,6.318923,.034725189,.31127578,62.813332,-6.3675957,59.538834,59.868652,-3.0452783,20.956718
520,2019,1.0296353,.33055285,.77119797,.58962482,59.868652,55.612759,.34206659,.076425999,.66928518,-.324,0,.72978741,6.318923,.011184692,1.2320187,62.813332,6.3847499,65.223267,53.982029,.31127578,20.991444
520,2020,.4830018,.77119797,1.0296353,.64056343,53.982029,64.321404,.63202471,.33055285,.34206659,-.35299999,0,.72978741,6.318923,.021125793,-2.0618618,62.813332,-.90585399,58.855671,57.040619,1.2320187,21.002628
521,2017,.043357261,.86808157,-.69195747,.094397888,53.393524,49.638279,.10473125,.24954775,-.21797743,.17900001,0,.71940261,.83543462,.046285629,-10.309091,64.217499,6.1774263,61.845345,64.861115,5.4720364,18.925798
521,2018,-.72016853,-.69195747,.043357261,1.0656518,64.861115,56.031841,.3351469,.86808157,.10473125,-.565,0,.71940261,.83543462,-.0068588257,2.1742802,64.217499,-3.9208746,58.202099,60.494785,-10.309091,18.972084
521,2019,.080271378,.043357261,-.72016853,-.82417804,60.494785,45.716599,.094397888,-.69195747,.3351469,-.20900001,0,.71940261,.83543462,.019266129,3.6000578,64.217499,-3.0483079,64.379524,49.638279,2.1742802,18.965225
521,2020,.057418551,-.72016853,.080271378,-.47155046,49.638279,58.906414,1.0656518,.043357261,.094397888,-.20100001,0,.71940261,.83543462,.049720764,-.44995952,64.217499,1.3672305,60.458652,56.031841,3.6000578,18.984491
522,2017,.42106774,.551121,-.17622708,.18337557,59.210083,52.618126,.79108226,.61182934,.17300878,-.22400001,0,.72071612,4.3144293,.0079078674,-1.3362023,61.776249,4.4381495,64.450401,67.167549,1.5702008,20.215042
522,2018,.4253175,-.17622708,.42106774,.37929302,67.167549,58.00951,.84774536,.551121,.79108226,-.44299999,0,.72071612,4.3144293,.027276993,-1.012244,61.776249,-6.5290618,59.931702,58.86834,-1.3362023,20.22295
522,2019,.039948463,.42106774,.4253175,.15261179,58.86834,53.328926,.18337557,-.17622708,.84774536,-.398,0,.72071612,4.3144293,.0099582672,1.6686468,61.776249,4.4879313,64.36985,52.618126,-1.012244,20.250227
522,2020,-.037731651,.4253175,.039948463,.69575614,52.618126,59.034634,.37929302,.42106774,.18337557,-.435,0,.72071612,4.3144293,.015176773,-.8840847,61.776249,2.0715055,57.84079,58.00951,1.6686468,20.260185
523,2017,-.17227964,.56963694,1.056221,.83278769,57.257618,58.950108,.68012887,.73833686,.24976587,-.259,0,.70652819,5.6352296,.0059547424,6.2588153,54.512501,7.316493,64.238625,67.340965,-10.413935,19.834034
523,2018,.71467751,1.056221,-.17227964,-.092771821,67.340965,54.696964,.68668729,.56963694,.68012887,-.42899999,0,.70652819,5.6352296,.02514267,-5.6939058,54.512501,-10.447573,59.871494,59.627689,6.2588153,19.839989
523,2019,.34283394,-.17227964,.71467751,.10225856,59.627689,55.700806,.83278769,1.056221,.68668729,-.414,0,.70652819,5.6352296,.014574051,2.2248037,54.512501,5.1628757,67.187988,58.950108,-5.6939058,19.865131
523,2020,-.073838525,.71467751,.34283394,.62058038,58.950108,60.787895,-.092771821,-.17227964,.83278769,-.48899999,0,.70652819,5.6352296,.0151577,-5.2564187,54.512501,2.1361358,56.740414,54.696964,2.2248037,19.879705
524,2017,-.35626793,.10738998,.9845587,.36601576,57.618744,58.795204,-.24713981,.37598377,.6499787,-.77100003,0,.69753087,1.9086617,.030927658,4.1240101,61.296665,6.7493839,59.577717,66.065361,-3.5409808,19.217066
524,2018,-.12163783,.9845587,-.35626793,-.50098097,66.065361,53.433506,.49457726,.10738998,-.24713981,-.62,0,.69753087,1.9086617,-.0098552704,-1.6444159,61.296665,-11.278792,58.597645,56.479675,4.1240101,19.247993
524,2019,-.23365127,-.35626793,-.12163783,-.086234435,56.479675,49.896759,.36601576,.9845587,.49457726,-.32600001,0,.69753087,1.9086617,.019239426,-1.4152943,61.296665,7.386898,65.347031,58.795204,-1.6444159,19.238138
524,2020,-.73470432,-.12163783,-.23365127,.044074871,58.795204,57.857273,-.50098097,-.35626793,.36601576,-.42500001,0,.69753087,1.9086617,.00086402893,5.3500347,61.296665,-.36287206,54.068237,53.433506,-1.4152943,19.257378
525,2017,.48316538,.49209031,.32261652,.27067667,58.830608,55.452351,.35816348,.4387182,.28615493,.207,0,.78758121,8.9776487,.0095462799,-3.4555521,53.306252,6.2510562,63.153908,66.180557,3.2533622,21.083324
525,2018,.28429398,.32261652,.48316538,.54693037,66.180557,57.764179,.46996239,.49209031,.35816348,-.17299999,0,.78758121,8.9776487,.027452469,2.5780876,53.306252,-6.5838957,58.658699,58.658787,-3.4555521,21.092871
525,2019,.34722796,.48316538,.28429398,.33604869,58.658787,52.711582,.27067667,.32261652,.46996239,-.28799999,0,.78758121,8.9776487,.026224136,-.88723981,53.306252,5.5421376,64.909752,55.452351,2.5780876,21.120323
525,2020,.46276227,.28429398,.34722796,.63094354,55.452351,60.423168,.54693037,.48316538,.27067667,-.57599998,0,.78758121,8.9776487,.033750534,.3661947,53.306252,.068431303,58.325859,57.764179,-.88723981,21.146547
526,2017,.54235429,.49336523,.18898523,.096366912,58.821278,54.560516,.33088154,.5875349,.47144306,-.030999999,0,.75822103,8.7561712,.013486862,.32895222,58.475555,6.5763187,62.529434,66.927299,.68922824,21.142992
526,2018,.94744825,.18898523,.54235429,.410155,66.927299,58.528122,.18423986,.49336523,.33088154,-.43799999,0,.75822103,8.7561712,.025835037,-1.1834949,58.475555,-5.7945056,57.277199,58.434486,.32895222,21.156479
526,2019,.79495084,.54235429,.94744825,.73362803,58.434486,57.185749,.096366912,.18898523,.18423986,-.21600001,0,.75822103,8.7561712,.024528503,-.47684827,58.475555,7.4963398,63.853519,54.560516,-1.1834949,21.182314
526,2020,.21926317,.94744825,.79495084,.71213418,54.560516,62.609894,.410155,.54235429,.096366912,-.333,0,.75822103,8.7561712,.019853592,1.2649583,58.475555,-1.404353,58.059013,58.528122,-.47684827,21.206842
527,2017,.4756946,.22832994,.67822772,.22826983,58.009766,57.419819,.088876389,.5570966,.41564536,-.60100001,0,.76958036,8.5763826,.013505936,1.4313502,51.698891,7.7098989,62.147232,66.821289,-3.2192345,20.981817
527,2018,.13852309,.67822772,.4756946,.78731197,66.821289,57.917355,.088835739,.22832994,.088876389,-.73000002,0,.76958036,8.5763826,.025262833,.17260194,51.698891,-5.1857533,57.01017,57.502228,1.4313502,20.995323
527,2019,.62489569,.4756946,.13852309,.24418718,57.502228,52.023197,.22826983,.67822772,.088835739,-1.2359999,0,.76958036,8.5763826,.024118423,-.88746858,51.698891,3.6159029,64.72007,57.419819,.17260194,21.020586
527,2020,.26225251,.13852309,.62489569,.32656455,57.419819,61.659325,.78731197,.4756946,.22826983,-.84899998,0,.76958036,8.5763826,.030025482,2.2305336,51.698891,-.79601586,59.534317,57.917355,-.88746858,21.044704
528,2017,.77357525,.49615821,.71294516,.27484703,58.186279,57.615108,.69840121,1.0866708,.25808758,-.45699999,0,.76548523,9.0647097,.015127182,.85026014,55.4175,7.2873011,64.538284,68.565323,-3.3048928,20.812538
528,2018,.77965468,.71294516,.77357525,.35459429,68.565323,59.628811,.23577887,.49615821,.69840121,-.80800003,0,.76548523,9.0647097,.021251678,-1.4196559,55.4175,-7.3341203,57.558727,59.057613,.85026014,20.827665
528,2019,.57354999,.77357525,.77965468,.48131704,59.057613,56.262035,.27484703,.71294516,.23577887,-.85399997,0,.76548523,9.0647097,.031095505,-.56508136,55.4175,7.0408211,64.846031,57.615108,-1.4196559,20.848917
528,2020,.05994463,.77965468,.57354999,.1962547,57.615108,61.488926,.35459429,.77357525,.27484703,-.35499999,0,.76548523,9.0647097,.017414093,1.3065759,55.4175,-2.7185166,57.511909,59.628811,-.56508136,20.880013
529,2017,.61665767,.76359147,.40325421,.19206667,57.667049,55.740257,.59933823,.96692836,.34893671,-.192,0,.75447518,8.4547443,.0047702789,-.59925103,52.933334,4.4552398,63.932594,68.400513,-2.4889205,20.157124
529,2018,.59479493,.40325421,.61665767,.60517454,68.400513,58.949207,.74988759,.76359147,.59933823,-.208,0,.75447518,8.4547443,.014083862,-.14290614,52.933334,-5.3014617,59.785606,60.448315,-.59925103,20.161894
529,2019,1.3340487,.61665767,.59479493,.61567795,60.448315,54.508636,.19206667,.40325421,.74988759,-.71100003,0,.75447518,8.4547443,.023794174,1.6784986,52.933334,5.5739613,64.240845,55.740257,-.14290614,20.175978
529,2020,.65763849,.59479493,1.3340487,1.0929995,55.740257,65.386894,.60517454,.61665767,.19206667,-1.599,0,.75447518,8.4547443,.017383575,-2.006916,52.933334,1.3681774,58.939384,58.949207,1.6784986,20.199772
530,2017,.5301072,.57424426,.33205205,.24499896,58.642952,55.3769,.63280672,.63133502,.61517841,-.075999998,0,.7765131,9.1038942,.0072593689,.19560853,59.849049,5.2998328,64.017387,67.183189,.92861551,22.288836
530,2018,.28563598,.33205205,.5301072,.68389922,67.183189,58.468258,.64305317,.57424426,.63280672,-.46000001,0,.7765131,9.1038942,.024459839,-.65849411,59.849049,-5.2958975,59.387276,58.909485,.19560853,22.296095
530,2019,.57914174,.5301072,.28563598,.56821543,58.909485,52.7565,.24499896,.33205205,.64305317,-.29300001,0,.7765131,9.1038942,.024845123,-1.1371881,59.849049,5.3921485,64.687111,55.3769,-.65849411,22.320555
530,2020,.06734845,.28563598,.57914174,.70979041,55.3769,61.763702,.68389922,.5301072,.24499896,-.44299999,0,.7765131,9.1038942,.021766663,-.16135968,59.849049,-.49178961,59.391209,58.468258,-1.1371881,22.3454
531,2017,.41190162,.42027289,.81517935,.39459389,58.998516,57.807018,.88491821,1.072718,.5087685,-.212,0,.74661845,8.4253311,.021673203,1.6895087,52.119999,7.8089128,64.595261,69.385513,1.5434623,20.263266
531,2018,.072194383,.81517935,.41190162,.48083025,69.385513,57.749348,.21291499,.42027289,.88491821,-.58200002,0,.74661845,8.4253311,.016780853,-3.2356472,52.119999,-7.2763867,57.553471,58.178432,1.6895087,20.284939
531,2019,.14944689,.41190162,.072194383,-.15609217,58.178432,51.385323,.39459389,.81517935,.21291499,-.331,0,.74661845,8.4253311,.024414063,1.321512,52.119999,3.6987936,65.362389,57.807018,-3.2356472,20.30172
531,2020,.23826982,.072194383,.14944689,.22240962,57.807018,59.392849,.48083025,.41190162,.39459389,-.39700001,0,.74661845,8.4253311,.013004303,-2.8851173,52.119999,.12380794,58.085999,57.749348,1.321512,20.326134
532,2017,.79260641,.85037696,.76137334,.56642431,59.571621,57.349979,.88697457,.60617012,1.0516994,-.33700001,0,.74715477,8.5946388,.0080699921,1.8700542,59.980999,5.5482445,64.792397,66.916718,-.87436813,20.726646
532,2018,1.0737846,.76137334,.79260641,.92407417,66.916718,60.031879,.89116418,.85037696,.88697457,-.39700001,0,.74715477,8.5946388,.02186203,-4.8037963,59.980999,-5.6253233,60.439014,60.55566,1.8700542,20.734716
532,2019,1.118819,.79260641,1.0737846,.88821393,60.55566,58.333721,.56642431,.76137334,.89116418,-.28799999,0,.74715477,8.5946388,.013067245,-.14282848,59.980999,6.5150452,65.987259,57.349979,-4.8037963,20.756578
532,2020,.49183869,1.0737846,1.118819,1.0778342,57.349979,64.577019,.92407417,.79260641,.56642431,-.37799999,0,.74715477,8.5946388,.024749756,1.1978436,59.980999,-.95659268,60.361935,60.031879,-.14282848,20.769646
533,2017,.72019029,.0026847513,.3181822,.51306772,58.282227,55.377926,.36251599,.1895013,.50100034,-.211,0,.71021432,9.2228546,.0058727264,-1.4198514,48.483334,6.8288922,63.323792,65.529305,3.6940002,20.374861
533,2018,.84795457,.3181822,.72019029,.52471352,65.529305,59.149765,.62233996,.0026847513,.36251599,-.375,0,.71021432,9.2228546,.024112701,-1.4434766,48.483334,-7.7182088,59.256252,55.690269,-1.4198514,20.380733
533,2019,.84615988,.72019029,.84795457,.042914152,55.690269,56.277138,.51306772,.3181822,.62233996,-.36899999,0,.71021432,9.2228546,.033054352,2.1205194,48.483334,4.4816909,66.085144,55.377926,-1.4434766,20.404846
533,2020,.66752273,.84795457,.84615988,.82665896,55.377926,63.094593,.52471352,.72019029,.51306772,-.412,0,.71021432,9.2228546,.017484665,-.0046698921,48.483334,2.3427768,58.366936,59.149765,2.1205194,20.437901
534,2017,.69152468,.20877324,.22685307,.43742606,57.030407,55.025681,.12227527,.58451968,.21054909,-.101,0,.74280739,8.9550104,.0027961731,-.14329194,54.744545,7.1868625,61.814854,66.786552,-.42232865,20.908733
534,2018,.13530527,.22685307,.69152468,.60785425,66.786552,58.767628,.46462393,.20877324,.12227527,-.47099999,0,.74280739,8.9550104,.02215004,.54141414,54.744545,-6.7443814,58.461773,56.873802,-.14329194,20.91153
534,2019,.62126863,.69152468,.13530527,.17426679,56.873802,51.545971,.43742606,.22685307,.46462393,-.46700001,0,.74280739,8.9550104,.021543503,.53912425,54.744545,4.299099,65.648636,55.025681,.54141414,20.93368
534,2020,.048247989,.13530527,.62126863,.75543737,55.025681,61.861275,.60785425,.69152468,.43742606,-.57700002,0,.74280739,8.9550104,.015846252,-1.3564956,54.744545,1.6145643,58.904255,58.767628,.53912425,20.955223
535,2017,.24830642,.66715884,.70787305,.57874322,57.560661,57.501705,1.2722851,1.0961463,.50564599,-.182,0,.75515515,9.2194023,.0085105896,2.7898753,55.594444,7.6138468,66.122025,68.860168,-4.1660047,20.93243
535,2018,.77361882,.70787305,.24830642,.81132281,68.860168,56.790104,.45088288,.66715884,1.2722851,-.465,0,.75515515,9.2194023,.028141022,-3.7308776,55.594444,-6.6538062,58.477829,59.787022,2.7898753,20.940941
535,2019,.56209189,.24830642,.77361882,.15685593,59.787022,55.309883,.57874322,.70787305,.45088288,-.35800001,0,.75515515,9.2194023,.023412704,4.8073916,55.594444,3.1940713,66.091675,57.501705,-3.7308776,20.969082
535,2020,.63690025,.77361882,.56209189,.84904999,57.501705,61.603596,.81132281,.24830642,.57874322,-.36700001,0,.75515515,9.2194023,.023138046,-4.5689201,55.594444,2.3075302,59.43787,56.790104,4.8073916,20.992495
536,2017,.27539703,.087187544,.0024134526,.16226965,57.694679,53.882847,.27153829,.39061734,.17784399,-.22,0,.74519956,9.2490358,.0062046051,-1.1092211,58.415264,6.2310462,62.523556,65.790077,1.1436568,22.987928
536,2018,.23567377,.0024134526,.27539703,.44772816,65.790077,57.041378,.33275419,.087187544,.27153829,-.51800001,0,.74519956,9.2490358,.020746231,1.0091852,58.415264,-6.1192212,58.109795,56.555527,-1.1092211,22.994133
536,2019,.12425184,.27539703,.23567377,.14510718,56.555527,52.264637,.16226965,.0024134526,.33275419,-.403,0,.74519956,9.2490358,.013137817,-1.3177167,58.415264,4.288022,64.340836,53.882847,1.0091852,23.014879
536,2020,-.10273278,.23567377,.12425184,.15739118,53.882847,59.359493,.44772816,.27539703,.16226965,-.49000001,0,.74519956,9.2490358,.010826111,.67647344,58.415264,-.84660214,58.221619,57.041378,-1.3177167,23.028017
537,2017,.88647932,.79000831,.67382795,.21645479,59.013008,57.627964,.60240203,.77952063,.005449262,-.088,0,.80593228,8.933075,.018014908,-1.6142551,53.23143,5.3701267,63.775383,67.680626,.22235645,21.22117
537,2018,.84009308,.67382795,.88647932,.8920424,67.680626,60.538326,.60384589,.79000831,.60240203,-.36199999,0,.80593228,8.933075,.028648376,.13954633,53.23143,-4.147325,59.101776,60.038845,-1.6142551,21.239185
537,2019,.7109549,.88647932,.84009308,.64216322,60.038845,56.472897,.21645479,.67382795,.60384589,-.13600001,0,.80593228,8.933075,.02658844,-1.1080965,53.23143,5.063787,64.471901,57.627964,.13954633,21.267834
537,2020,.40331241,.84009308,.7109549,.49108315,57.627964,62.48859,.8920424,.88647932,.21645479,-.375,0,.80593228,8.933075,.020174026,.010301655,53.23143,-2.2232492,60.324577,60.538326,-1.1080965,21.294422
538,2017,1.1341172,.47654238,.77499336,.75291252,58.925396,58.037998,.90621686,.75260663,.52439743,-.71700001,0,.77319407,9.1693668,.0092372894,.98696971,53.216957,6.3436999,64.987991,67.188393,.51696992,21.001684
538,2018,.77031386,.77499336,1.1341172,1.085463,67.188393,61.532291,.93930143,.47654238,.90621686,-1.217,0,.77319407,9.1693668,.02107048,-2.1226215,53.216957,-5.6440916,60.561489,58.51947,.98696971,21.010921
538,2019,1.1261891,1.1341172,.77031386,.54712754,58.51947,55.068443,.75291252,.77499336,.93930143,-.71100003,0,.77319407,9.1693668,.019100189,-2.185061,53.216957,2.5002201,66.90519,58.037998,-2.1226215,21.031992
538,2020,.94205827,.77031386,1.1261891,1.136426,58.037998,64.692696,1.085463,1.1341172,.75291252,-.396,0,.77319407,9.1693668,.010087967,.23362717,53.216957,2.3626418,61.261097,61.532291,-2.185061,21.051092
539,2017,.33039996,-.93100774,.4188396,.18403608,55.899155,56.305904,-.028714942,.20840554,-.16688088,-.21600001,0,.77127302,9.1991158,.013025284,-13.116121,49.06889,4.2620721,61.206173,64.591751,9.5865717,19.642817
539,2018,.24875174,.4188396,.33039996,.38583472,64.591751,56.952469,.77694798,-.93100774,-.028714942,-.42300001,0,.77127302,9.1991158,.022241592,.018510906,49.06889,-7.050128,60.186226,54.084934,-13.116121,19.655842
539,2019,.63784021,.33039996,.24875174,.30062446,54.084934,52.665085,.18403608,.4188396,.77694798,-.37099999,0,.77127302,9.1991158,.010206223,1.7558389,49.06889,4.9868779,64.448296,56.305904,.018510906,19.678083
539,2020,.21590139,.24875174,.63784021,.16097887,56.305904,62.157112,.38583472,.33039996,.18403608,-.396,0,.77127302,9.1991158,.0070705414,-2.5422804,49.06889,-.50223941,57.39817,56.952469,1.7558389,19.68829
540,2017,.32495877,.27892181,.23563913,.52827823,58.068462,54.999954,.66775835,.58194357,.54599744,-.163,0,.78995025,9.0891857,.011007309,-1.7205431,56.207886,5.8627315,64.245384,66.987442,-.11762661,23.105736
540,2018,.58946908,.23563913,.32495877,.82251781,66.987442,57.286068,.80822176,.27892181,.66775835,-.34200001,0,.78995025,9.0891857,.02217865,.30484039,56.207886,-6.1224375,60.135075,57.789852,-1.7205431,23.116743
540,2019,.58996153,.32495877,.58946908,.53716278,57.789852,54.468258,.52827823,.23563913,.80822176,-.244,0,.78995025,9.0891857,.017320633,-.93017733,56.207886,4.3888059,65.997803,54.999954,.30484039,23.138922
540,2020,.18554476,.58946908,.58996153,.72035336,54.999954,61.869911,.82251781,.32495877,.52827823,-.347,0,.78995025,9.0891857,.017515182,.87667286,56.207886,.16238646,59.875366,57.286068,-.93017733,23.156242
541,2017,.50476301,-.32804963,.0053934366,.061281715,55.642269,53.672314,-.30603302,-.34990075,-.22917452,-.20900001,0,.73395509,9.3704557,.013750076,.2122833,46.035831,7.617836,59.990772,62.842659,1.0091428,20.835283
541,2018,.19018157,.0053934366,.50476301,.87181354,62.842659,58.308792,-.072103806,-.32804963,-.30603302,-.51200002,0,.73395509,9.3704557,.0089378357,.95005393,46.035831,-3.655571,56.464413,54.224236,.2122833,20.849033
541,2019,-.10444049,.50476301,.19018157,.33704805,54.224236,52.142056,.061281715,.0053934366,-.072103806,-.442,0,.73395509,9.3704557,.011293411,-.71067393,46.035831,3.1451068,64.082245,53.672314,.95005393,20.857971
541,2020,-.58678377,.19018157,-.10444049,.016900277,53.672314,58.208984,.87181354,.50476301,.061281715,-.46399999,0,.73395509,9.3704557,-.0071697235,-1.4374145,46.035831,-2.6512446,60.426678,58.308792,-.71067393,20.869265
542,2017,.55440837,-.28013712,-.14406629,-.31258032,55.193714,52.97047,.54325849,-.20463887,-.13651703,-1.0190001,0,.73481822,9.2193899,.0065116882,-6.1637287,48.487499,3.91009,64.204742,63.833725,11.593267,20.208475
542,2018,.57337093,-.14406629,.55440837,.5837847,63.833725,58.302475,.44050738,-.28013712,.54325849,-.48699999,0,.73481822,9.2193899,.013813019,-.55708766,48.487499,-3.2737997,58.583344,55.136261,-6.1637287,20.214987
542,2019,.019616282,.55440837,.57337093,.26207632,55.136261,55.168552,-.31258032,-.14406629,.44050738,-.41600001,0,.73481822,9.2193899,.00077629089,-5.7051721,48.487499,3.6303747,62.493435,52.97047,-.55708766,20.2288
542,2020,-.34083864,.57337093,.019616282,.39540693,52.97047,58.605408,.5837847,.55440837,-.31258032,-.64600003,0,.73481822,9.2193899,.0071182251,3.5956445,48.487499,-.38712642,59.219635,58.302475,-5.7051721,20.229576
543,2017,.26357698,.85145575,.76267308,.79980522,57.643353,57.740974,1.2214719,1.1228474,.62127924,-.085000001,0,.74608141,9.2394857,.0054969788,-.81955653,53.529373,6.3482966,66.179619,68.697044,.21885037,20.990398
543,2018,1.2926201,.76267308,.26357698,.64436322,68.697044,57.577297,.77772975,.85145575,1.2214719,-.39500001,0,.74608141,9.2394857,.014566422,-.88458478,53.529373,-7.9247603,60.61882,61.55933,-.81955653,20.995895
543,2019,.70105308,.26357698,1.2926201,1.1591499,61.55933,59.361393,.79980522,.76267308,.77772975,-.26499999,0,.74608141,9.2394857,.003534317,-1.946854,53.529373,8.2219887,66.967117,57.740974,-.88458478,21.010462
543,2020,.54654944,1.2926201,.70105308,.84274083,57.740974,62.269661,.64436322,.26357698,.79980522,-.433,0,.74608141,9.2394857,.008392334,.95393831,53.529373,-2.5998557,59.042355,57.577297,-1.946854,21.013996
601,2017,1.0466459,1.1516101,1.14921,1.3567725,60.147106,60.062553,.87697494,1.0203115,.51630813,.215,0,.74514389,7.7712407,-.0048866272,2.3268938,59.221111,4.2197094,65.306297,68.416809,-2.525192,20.316805
601,2018,1.1341491,1.14921,1.0466459,1.2759416,68.416809,60.982601,2.0256944,1.1516101,.87697494,.059,0,.74514389,7.7712407,.012559891,-2.075768,59.221111,-6.9272351,65.356667,62.646004,2.3268938,20.311918
601,2019,1.384563,1.0466459,1.1341491,.39793155,62.646004,57.966587,1.3567725,1.14921,2.0256944,-.62699997,0,.74514389,7.7712407,.012458801,-2.4617243,59.221111,.88372093,69.576378,60.062553,-2.075768,20.324478
601,2020,1.2451637,1.1341491,1.384563,1.1239289,60.062553,66.442413,1.2759416,1.0466459,1.3567725,-1.0420001,0,.74514389,7.7712407,.010953903,-3.7480233,59.221111,2.7815311,62.649139,60.982601,-2.4617243,20.336937
602,2017,-.13647816,.35958269,.047035929,.2910164,58.488972,53.902588,.60499966,.72830248,.34009489,.333,0,.71717763,8.8259764,-.0026092529,-.40374357,54.938889,6.9467154,63.878929,67.862846,.79529572,20.387886
602,2018,.41557011,.047035929,-.13647816,.40949067,67.862846,54.402767,.30414701,.35958269,.60499966,-.017999999,0,.71717763,8.8259764,.0060138702,-1.2300612,54.938889,-7.0837355,57.97364,57.975105,-.40374357,20.385277
602,2019,.2873556,-.13647816,.41557011,.56515944,57.975105,53.534363,.2910164,.047035929,.30414701,-.412,0,.71717763,8.8259764,.024337769,.9412117,54.938889,6.7395,64.920357,53.902588,-1.2300612,20.391291
602,2020,-.27408218,.41557011,.2873556,.61577535,53.902588,60.485325,.40949067,-.13647816,.2910164,-.66500002,0,.71717763,8.8259764,.0080032349,-.80847943,54.938889,-.83978927,57.83662,54.402767,.9412117,20.415628
603,2017,.45974305,.68854952,.50369358,.63439733,58.36377,56.261745,.70069563,.91601318,.7592473,.64700001,0,.73539001,8.770277,.0042285919,.93922299,58.089546,6.8324442,64.513084,67.955414,-2.1622207,20.932177
603,2018,.48600456,.50369358,.45974305,.82610404,67.955414,57.647865,.76305407,.68854952,.70069563,.15800001,0,.73539001,8.770277,.011125565,.01120748,58.089546,-6.7958689,59.63414,59.445621,.93922299,20.936405
603,2019,.62392998,.45974305,.48600456,.38984156,59.445621,53.95969,.63439733,.50369358,.76305407,-.50300002,0,.73539001,8.770277,.013561249,-.0071349433,58.089546,4.1755028,66.466583,56.261745,.01120748,20.947531
603,2020,-.18234003,.48600456,.62392998,.63944846,56.261745,62.021511,.82610404,.45974305,.63439733,-1.109,0,.73539001,8.770277,.011388779,-2.2742453,58.089546,.4696134,59.670715,57.647865,-.0071349433,20.961092
604,2017,2.0373049,1.3389469,.82358736,.23226942,64.505981,57.972309,-.46703842,.59353387,1.3872738,-.109,0,.6860019,2.7124889,-.011146545,3.9156666,56.155998,2.8610203,60.101582,66.168243,-7.6465812,18.608791
604,2018,1.6622154,.82358736,2.0373049,2.2946985,66.168243,68.230042,1.1635094,1.3389469,-.46703842,-.259,0,.6860019,2.7124889,.0096931458,-9.6720963,56.155998,2.4990211,61.835598,63.757996,3.9156666,18.597645
604,2019,1.2107719,2.0373049,1.6622154,.84991807,63.757996,57.271351,.23226942,.82358736,1.1635094,-.45100001,0,.6860019,2.7124889,-.00050163269,5.8305998,56.155998,-2.9217989,64.696617,57.972309,-9.6720963,18.607338
604,2020,-.27623343,1.6622154,1.2107719,1.8062793,57.972309,65.723373,2.2946985,2.0373049,.23226942,-.67799997,0,.6860019,2.7124889,.001209259,-4.8705492,56.155998,4.9874716,67.195641,68.230042,5.8305998,18.606836
605,2017,1.3415895,1.7275199,.85182023,.86736059,58.850685,58.478123,-.321738,.57081223,.32755613,.097000003,0,.67490619,3.49262,-.01074028,-2.4725718,58.567902,2.5480583,61.054394,67.141983,-6.3666501,20.228596
605,2018,1.2517238,.85182023,1.3415895,1.3862394,67.141983,62.616898,1.9095285,1.7275199,-.321738,-.139,0,.67490619,3.49262,.011796951,2.6633222,58.567902,-4.4290371,64.846794,65.352486,-2.4725718,20.217855
