ID,Time,unempl_rate,excess_deaths,sh_susp_activ,income_pc,share_firms_stws,sh_pop_per,sh_short_term_contracts,dep_ratio,avg_download_speed,share_households_nointernet,pop,share_unigraduates_3034,avg_price_house,share_amount_upto26k,exp_games_pc,dummy_llm_tourism,gini_index
1603,2020,.20719999,18.762934,.34914723,9910.6035,.0000337325,0,.39965451,.48601755,107.84116,.040954176,66137,15.78,784.16669,.67172545,908.14575,0,.42143118
1604,2020,.14930001,12.70517,.36276126,14881.791,.00067799399,.054982271,.20244168,.53961372,157.05707,.031689264,258484,20.87125,717.56946,.50446588,1264.452,0,.44165611
1605,2020,.1446,-4.18256,.39561325,13278.381,.00025003799,.14056532,.16776843,.55354649,111.06417,.0463681,43597,23.026667,483.68054,.5658018,744.55591,0,.43020371
1606,2020,.1723,5.3142748,.43735826,13076.781,.000461861,.34936368,.24373749,.54270452,121.47219,.051472988,90518,19.125999,1276.25,.56444293,915.84235,0,.43148834
1607,2020,.1381,-2.2373145,.38014624,9396.8301,0,1,.33335161,.55439812,17.348043,.12453515,11828,18.906666,734.72223,.71469945,812.58856,0,.39135242
1608,2020,.1504,5.6075735,.43154675,15699.308,0,.36214969,.20864506,.51939511,104.50555,.034645993,41806,29.616667,884.72223,.49464324,791.18329,0,.42810982
1609,2020,.13,1.3151156,.34304583,11015.338,.000074671399,0,.36120924,.52428621,102.55247,.0067590978,22436,19.620001,672.91669,.64184791,835.91461,0,.42866904
1611,2020,.1521,1.5996903,.43546236,15778.938,.00036176201,0,.17432353,.53118086,113.56473,.020297671,34782,28.855,996.875,.51017582,1304.4871,0,.41614491
1612,2020,.1445,1.636507,.38792875,17467.699,.001334318,0,.1610375,.53027236,366.14502,.028583959,729558,23.372999,1285.3949,.44791102,1329.5132,0,.45041394
1613,2020,.12630001,-.087562911,.40773734,14333.925,.00041483401,0,.1978676,.51629472,122.1376,.039126564,72468,23.51,1416.625,.5256778,915.18079,0,.4443095
1614,2020,.13689999,-5.3445854,.382173,15552.966,.00048227599,0,.1760499,.59152353,107.72362,.055416901,33361,27.855,950,.48937404,1041.8892,0,.42725271
1615,2020,.16469999,-4.6591573,.47005525,13154.358,.0001276,.032503091,.18804221,.48655835,133.71512,.03389328,44258,31.52,791.07141,.62794644,1032.3844,0,.42290297
1616,2020,.13159999,7.8548656,.42923969,15032.209,.00077549397,0,.18860996,.54045039,172.39111,.020786792,158560,26.8575,1592.8896,.49910462,1148.6412,0,.44566312
1617,2020,.13350001,6.6252465,.49225453,14853.876,.000249087,0,.25191936,.52362585,122.7841,.04731077,65664,25.705,1864.323,.55053872,1542.257,0,.42434222
1618,2020,.12630001,-1.4438834,.44251797,15032.586,.000506112,0,.16560283,.54387915,101.08582,.037643701,63970,26.110001,1158.2341,.54597253,1179.6598,0,.42773157
1619,2020,.1133,4.2961726,.27391264,14426.598,.000045255001,0,.35589293,.49325493,98.89872,.019553412,57512,25.33,1240.2778,.54534322,1021.1416,0,.4421722
1620,2020,.14220001,-6.3963389,.41886571,13502.565,.000231514,0,.31409115,.54289222,122.49818,.08636342,55570,19.7225,1015.6459,.58698255,1142.8872,0,.40064886
1621,2020,.1504,-6.2611179,.40220907,12307.408,.00093572302,0,.28891981,.53816777,106.79763,.056275345,36711,23.915001,1039.6786,.63464594,1553.2263,0,.40410221
1622,2020,.1304,-4.2938614,.45447746,12298.572,.000128899,0,.26612791,.58469641,85.327843,.041195687,61595,19.686001,702.47327,.60813451,1172.5096,0,.41947246
1623,2020,.1095,.3943862,.52760267,15220.323,.000446766,0,.16957973,.55369627,112.87321,.065360703,72514,23.49,1137.1111,.54783857,1355.4137,0,.42088461
1624,2020,.1329,1.6746169,.46667677,16866.607,.00088121998,0,.18857114,.5574891,177.49104,.04471964,371341,18.582777,826.26801,.47043332,1581.6863,0,.41359088
1625,2020,.1815,-2.655884,.36611664,15420.722,.001372242,0,.22966826,.56079561,157.35017,.034096781,162452,22.561111,1321.4286,.51298034,1328.0869,0,.41766489
1626,2020,.1222,6.5952191,.51526999,11658.878,0,0,.33981407,.5657115,85.270508,.1289454,25477,19.584999,975,.68416274,965.64856,0,.39574909
1627,2020,.12310001,1.3964328,.47386494,13413.344,.000721947,0,.28561202,.52440035,90.891449,.072196364,50382,21.76,1250,.62423444,1353.3772,1,.40839398
1628,2020,.1276,15.869199,.52965605,13386.272,.00080941402,0,.28567818,.52820331,110.16515,.047459017,50337,20.959999,1300,.58645308,1008.7322,0,.40373364
1630,2020,.1022,22.759148,.49617335,14101.082,.00031311999,0,.23105463,.56090182,119.25465,.13745329,47729,23.969999,1350,.54483497,1435.0391,1,.42859346
1631,2020,.16780001,1.2670255,.51253891,11857.656,.00071614003,.73394024,.18573263,.56385845,89.777893,.041404162,70829,21.467142,625.59521,.65020263,1013.7868,0,.41530564
1632,2020,.19840001,6.2901211,.43748131,11456.057,.00053657702,0,.30400571,.5799017,100.36107,.013344669,51046,22.796667,598.22919,.64244831,1032.1204,0,.40873313
1633,2020,.1737,-6.482933,.50842166,10418.247,.000101709,1,.21443668,.62556928,15.398118,.086410142,29215,27.105833,615.15625,.59496772,1212.1455,0,.45526898
1634,2020,.1574,-1.523321,.4868291,13458.571,.00081570802,0,.17140402,.58739144,92.736,.029721314,60290,27.935715,561.32739,.5617907,961.21777,0,.42451182
1635,2020,.17479999,.57156551,.51507574,13439.302,.000177888,0,.17328238,.58030003,78.75769,.035177898,36816,25.17,776.08679,.51731461,1640.2856,0,.45477465
1636,2020,.16129999,-3.7810681,.42218801,16297.848,.00076413102,0,.17667221,.56683517,121.6214,.030404933,279604,27.664167,626.53821,.46983773,1375.0593,0,.44621795
1637,2020,.14840001,1.3469508,.49387246,13296.134,.00041602101,.034199648,.19644682,.59007311,57.784508,.018161844,84635,27.802727,562.11176,.57331568,1318.2484,0,.42092422
1638,2020,.17559999,2.1284864,.5087229,12815.838,.00035093899,0,.19970623,.54748845,96.951874,.06505622,52132,20.923334,815.58331,.55429864,1783.806,0,.4345229
1639,2020,.15459999,-9.9710045,.55762583,12732.512,0,.53241241,.2262221,.59181988,53.688354,.11340671,20947,27.346666,900.52081,.57732219,1108.7317,1,.42842105
1640,2020,.14470001,-3.130718,.45715284,13081.823,.00087285403,.96729046,.17594197,.54245549,52.110588,.057655733,48518,29.709999,584.85187,.5737251,1347.7887,0,.42578664
1641,2020,.2006,2.1433153,.50151283,10632.638,.000111297,.75695097,.24871124,.55778158,76.250618,.050950129,48133,22.875999,643.8125,.66299051,1409.5608,0,.41723785
1642,2020,.16049999,3.0010612,.5227446,13384.79,.00029518799,0,.19896416,.4951956,167.69189,.014801658,287471,20.799999,1324.2007,.56408429,1229.3682,0,.45415488
1643,2020,.1381,6.1892996,.54082102,13460.139,0,.42197031,.22121362,.56830943,133.07094,.040866934,14747,24.725,790.91669,.60901111,860.40735,0,.41607958
1644,2020,.1469,-6.8954005,.27743474,10305.981,.000165085,0,.46918008,.52345228,132.55809,.012250094,27954,17.125,758.33331,.66623998,975.95239,0,.41245547
1701,2020,.063299999,1.519998,.37988576,14682.135,.00035207099,1,.19648494,.55079103,58.267143,.24209744,28396,33.712856,637.59723,.55336553,1012.8044,0,.38968641
1702,2020,.076099999,-19.860121,.42600802,14031.038,0,.30899876,.22628362,.57825333,75.518372,.23898084,7117,29.325001,1082.6202,.53015476,1255.4786,0,.43666723
1703,2020,.096899994,1.7322954,.37463436,13700.949,.000553447,.88322639,.22377476,.55309898,93.10936,.17230292,33910,28.24,599.53204,.55730534,834.76038,0,.42595142
1704,2020,.10640001,.31793252,.61662132,13807.507,.00042493999,.788064,.20694046,.50767875,81.957878,.040493235,61839,19.362309,680.08014,.61604798,1178.3254,0,.39798892
1705,2020,.1141,-.80644542,.34632334,16052.866,.0011473109,.24420027,.15173218,.53161263,107.74047,.17999077,157091,27.769375,667.97394,.50848657,1387.4155,0,.41928136
1706,2020,.1167,7.5034909,.49277484,14120.573,.000226706,1,.18805167,.51452756,102.19431,.14734787,25818,23.211666,656.72223,.59458655,894.31207,0,.39086875
1707,2020,.083800003,-10.077374,.37112033,11716.264,0,1,.26450014,.56263626,53.796154,.12243889,15431,25.292,576.33331,.66197175,1165.5338,0,.40692383
1708,2020,.11390001,14.514901,.40737954,11412.513,0,1,.28362262,.56149268,76.003387,.11765946,19321,27.465,565.03845,.66740364,1036.5452,0,.39585519
1709,2020,.1022,-6.2397285,.4149335,16867.307,.001737381,.2162085,.16551375,.54557174,198.87556,.039996911,94265,24.172501,792.47919,.48293352,1443.998,0,.42743754
1710,2020,.1075,-19.899166,.44864213,11039.578,0,1,.32941625,.52905232,68.544861,.095988266,13533,26.594,583.83331,.65628272,915.79846,0,.40464672
1711,2020,.1233,4.3218942,.39786929,12783.302,.001147194,1,.28393239,.53409034,77.390205,.070346624,29579,19.586666,825.83331,.58771497,1504.5129,0,.43236023
1712,2020,.1261,-3.8208559,.38461539,12158.428,.000158261,1,.32707489,.49137548,82.710091,.093523063,39573,27.368334,695.97223,.59748858,1073.8965,0,.43048599
1713,2020,.10479999,-7.6496372,.39821655,11344.981,.000275103,1,.29128492,.62589008,67.118996,.12421992,8568,18.908333,508.75,.70817065,849.04492,0,.38055697
1714,2020,.11189999,-33.00861,.37978855,12899.128,0,1,.19171154,.56712294,66.892822,.076202303,11611,29.715,588.125,.63839769,821.02045,0,.38655272
1801,2020,.18700001,2.6515996,.43923604,11602.074,0,.87885106,.33216029,.55409241,48.64101,.13017824,22697,27.17,621.875,.63491511,909.26178,0,.40516463
1802,2020,.21209998,4.8548889,.46982622,11426.46,.0001221,.44550124,.18467127,.54127419,47.170513,.22165398,27121,24.395555,672.08331,.60391718,1076.0979,0,.43511546
1803,2020,.19469999,3.5697179,.44112083,11589.37,.000272926,1,.1747836,.58559471,50.626438,.12180588,21585,25.225,947.5,.58804077,1511.9884,0,.43514431
1804,2020,.21040002,8.1184464,.44947287,9740.2783,0,1,.44040674,.59636396,79.135506,.03508186,17185,23.3675,608.28125,.6676209,1277.6837,0,.40441859
1805,2020,.16249999,10.112169,.4686864,10655.413,.000105097,.22808255,.32582012,.56336254,64.872833,.098627649,47984,27.202143,596.69641,.64594698,1326.6172,0,.42367521
1806,2020,.16780001,-3.2433972,.38200292,11593.942,.00047562399,.038894422,.31797728,.5539791,65.243042,.070392273,58807,25.692142,550.17859,.62527019,1406.6201,0,.41302767
1807,2020,.2658,-15.860265,.48697683,11906.666,.00031625599,1,.19988185,.57930958,53.702488,.15875009,13241,25.643333,847.91669,.60393047,1520.1582,0,.4264881
1809,2020,.22649999,-.16717713,.35682011,15306.633,.001509348,.022807529,.1711154,.52031934,70.350464,.090856738,255930,28.885458,660.16071,.47756818,1249.5665,0,.44403228
1810,2020,.15109999,-8.5287771,.36951432,12062.854,.00018726601,.78024983,.24944489,.61665708,44.906475,.25582886,16498,25.771111,527.93982,.65365511,988.34674,0,.38685843
1811,2020,.229,4.5339723,.40348569,14124.518,.00146569,1,.13858069,.5477199,54.02076,.081092909,30733,26.262501,861.25,.50795066,1229.5476,0,.4337104
1812,2020,.2493,-4.324954,.50776857,12236.25,0,1,.1846244,.51786113,66.519119,.033393893,13296,29.656666,958.33331,.57841748,1238.9225,0,.43519577
1814,2020,.25600001,6.4841042,.40974459,13132.739,.00036225299,1,.20131373,.53635591,59.563683,.045852199,21298,28.51,486.04166,.61433983,1085.2649,0,.40158516
1815,2020,.22780001,.0916223,.32147199,9648.8135,.00039631399,.38538864,.33852682,.55611062,54.210732,.19230255,30027,21.143637,550.56818,.6846987,828.6358,0,.40507078
1816,2020,.2348,-19.541691,.47540128,9927.6641,.00030410499,1,.20178059,.52531081,54.512127,.073742822,25369,23.417143,781.875,.65775931,1200.0231,0,.42114681
1817,2020,.2057,-.33534798,.33538088,16344.624,.001718874,.018388815,.16224451,.53816396,106.49991,.050591618,144833,29.640741,640.24945,.46260741,1382.1753,0,.43501657
1818,2020,.23979999,10.597404,.45014662,9509.6426,.000969227,1,.23852006,.62986445,28.345297,.064207844,14378,23.007273,551.70453,.68051744,784.71033,0,.4209283
1819,2020,.21440001,-2.5661407,.44203201,11233.665,.000088129003,.5637235,.27178195,.51178694,68.174583,.10299122,28923,25.977777,602.08337,.64973021,1243.0183,0,.40250444
1820,2020,.23979999,-1.78523,.47990641,13909.02,.00078543398,.78382128,.20133187,.54810613,68.259727,.092882656,40801,29.950834,756.10419,.49187973,1526.4634,0,.46074057
1821,2020,.18780001,-2.1458457,.3982577,12694.124,.001046763,.14396594,.21415989,.51685095,73.709511,.11701645,127434,25.322916,575.9245,.57488668,979.28308,0,.42843777
1822,2020,.21190001,5.4288068,.37457892,11564.401,0,.32689324,.45545757,.61124414,68.861946,.1001435,14968,26.419001,517.79169,.67932165,1208.396,0,.3896637
1823,2020,.1592,-3.1404099,.45642135,9221.502,0,.1410096,.56139266,.57820076,55.52832,.2006028,25656,16.671667,512.38092,.73066354,932.84607,0,.37071621
1824,2020,.17379999,-20.205208,.39229617,10105.306,0,1,.48052189,.56497473,50.548267,.020366082,5752,25.147499,500.3125,.72830451,1220.9929,0,.37318125
1825,2020,.2274,7.1412172,.35698891,12663.871,.000477825,0,.2708168,.5140717,82.851334,.047825877,57595,19.666,605.91071,.57298273,1510.0411,0,.42352569
1826,2020,.2191,3.3846414,.4319911,12267.761,.000391359,0,.30195248,.53049934,83.403572,.094687186,37563,26.15889,562.91998,.56341469,1282.8896,0,.43253276
1827,2020,.2186,-27.472509,.52334088,8921.4248,0,.13187191,.3166329,.54465568,61.574379,.18813309,19765,24.285,545.69446,.6831001,844.76306,0,.41684178
1828,2020,.18719999,9.6271019,.44008198,12471.887,.00028884999,.67349732,.31747466,.55304915,79.715866,.19241673,33064,26.566,621.71667,.61184275,1459.6864,0,.40793854
1829,2020,.1609,-18.662682,.38410193,8981.6689,0,1,.52242959,.53148031,62.216198,.041402213,7121,24.825001,438.41669,.69737619,1037.4791,0,.38669309
1830,2020,.20979999,.66186506,.45639122,10135.37,.000060912502,.34400988,.35166404,.52851206,69.26638,.04046718,42532,17.872,497.13541,.68881214,900.96667,0,.40356955
1831,2020,.1992,5.6138301,.36109725,17373.418,.001521994,.014400628,.17278749,.54868871,323.03918,.14886869,209670,27.360834,640.07922,.44453031,1656.2627,0,.41850266
1832,2020,.25319999,-3.3472476,.41948768,12024.293,.00035236101,.12643678,.26509458,.55541432,68.421547,.17717868,17677,26.271999,532.20831,.5627346,1037.6549,0,.43041226
1833,2020,.2802,22.494238,.34953278,8050.0254,.001092253,.02743517,.41317806,.52776909,66.096954,.075990334,27869,16.571428,526.35419,.71608198,1097.9155,0,.42326501
1834,2020,.15989999,2.6086352,.40728024,8381.4775,0,.66016674,.51961595,.56382757,67.607292,.071214683,7229,19.122499,466.77084,.77904451,687.89325,0,.35931975
1835,2020,.1608,14.056298,.35556427,9853.9932,.00037509401,1,.4200438,.52961797,52.091946,.073644474,8511,24.66,542.16669,.71120143,817.20081,0,.38414893
1836,2020,.1899,-13.278592,.44442815,10438.433,.000410509,.16098566,.35997993,.5116508,66.838089,.040904466,17972,23.033333,490.54166,.64828598,1239.644,0,.41642776
1837,2020,.1998,6.1009569,.39455974,9758.7979,0,.4361853,.34827402,.55787021,63.752171,.020817118,25297,24.224285,525.53571,.64901233,1271.4888,0,.41923457
1838,2020,.2492,10.06859,.36060357,12570.41,.00046572101,.04090856,.22163925,.49386513,95.377609,.080709085,114894,22.549999,595.76392,.55957234,1433.9893,0,.44408542
1839,2020,.19049999,.3801437,.40384683,8156.5269,0,1,.50222009,.59885389,106.19817,.019608151,6575,22.025,502.5,.74304038,386.47614,0,.3773264
1840,2020,.26159999,4.9957795,.27356902,11189.21,0,1,.37372124,.54793566,78.321571,.045651194,17513,25.573334,482.5,.63948709,946.92834,0,.40032414
1841,2020,.21690001,4.977963,.44901395,9729.9023,.000275634,.914895,.35514486,.53242838,56.994381,.12641074,14860,22.933332,690,.70153445,1028.3643,0,.41272932
1842,2020,.1849,-3.2676077,.44926265,9090.8564,0,.29454342,.47078297,.56154513,39.907204,.097152062,11900,23.08,427.5,.73786086,897.50421,0,.37525487
1843,2020,.18180001,-22.651045,.54275209,11574.198,.00053490198,0,.3144967,.5632425,56.490089,.088017829,21945,30.322222,1175,.61305511,1633.6506,1,.41369122
1844,2020,.2043,-2.2191091,.41961956,13309.041,.00045506301,0,.26049781,.52867609,80.671989,.069404304,98956,25.322727,847.93939,.54760945,1545.7994,0,.4272157
1845,2020,.1919,.98188931,.39595512,10154.146,.00026,.073514521,.46698686,.48668307,67.456039,.096180469,97232,23.425501,564.1875,.64086396,1328.9871,0,.42292237
1901,2020,.16530001,5.2110519,.46534544,12545.822,.0000773664,0,.20817782,.55400729,121.21439,.060480636,69204,25.584999,776.27979,.55662805,1438.8811,0,.43797421
1902,2020,.1892,-10.69338,.42130783,12145.534,0,0,.28679672,.566378,102.24616,.05508836,60040,25.573334,522.20831,.56317747,988.60846,0,.43606788
1903,2020,.1823,-.50014967,.39392692,12673.681,.00011409,0,.19934687,.55408502,87.817162,.03066293,139131,19.6,828.86908,.53824776,1177.5831,0,.45405516
1904,2020,.1846,-4.029912,.32640734,11523.136,0,0,.2555373,.5739696,57.874115,.0081510609,16004,26.733334,341.875,.62699455,835.1947,0,.41971195
1905,2020,.19459999,1.1491765,.44444269,15382.791,.00055307301,.11707337,.18297176,.5473693,102.03733,.079309307,139963,20.809999,1192.1991,.4736267,1390.8582,0,.44039351
1906,2020,.1974,13.950826,.47106543,9518.5918,.00078817701,1,.32028618,.66376734,20.935858,.037846301,12076,20.124001,508.25,.72054207,611.96875,0,.39802244
1907,2020,.36189997,-3.1303878,.39663646,14217.726,.00075388502,0,.14065275,.52377152,128.48441,.057903782,84183,19.99,980.625,.50169528,1608.9399,0,.44546485
1908,2020,.1735,8.8304129,.3927339,9993.6396,0,1,.37031502,.65135908,60.673695,.053717971,13004,17.486,500.3125,.68559444,883.19849,0,.40252107
1910,2020,.1539,-7.1054502,.47337711,14710.95,.000239406,.66243029,.2409275,.5675422,92.176376,.10651102,32829,25.523333,978.88892,.51658106,1670.2705,0,.43128568
1911,2020,.1753,-.99503267,.42921233,11336.006,.0000879894,.52418154,.2903308,.57692987,73.936806,.057397585,34768,20.964445,507.29166,.64417386,1342.2173,0,.40855363
1912,2020,.1311,-.1810957,.43505549,11212.743,.00049321802,1,.23321076,.68167913,58.355339,.086051092,9743,26.956667,492.08334,.68512124,579.96234,0,.40048957
1913,2020,.2043,9.1548529,.42206338,11034.284,.00017488599,1,.26580477,.59747899,48.659603,.065506727,14881,19.556,493.625,.65279204,847.96698,0,.42208761
1914,2020,.22129999,3.4924989,.34497246,17776.98,.001121519,.0025935359,.15510456,.52984148,471.52954,.023458879,873473,17.199444,781.92023,.41211846,1864.2311,0,.4587881
1915,2020,.17899999,3.3264778,.37058657,12171.291,.00013564801,0,.21407798,.53747314,85.285408,.066689245,55578,18.485001,644.72223,.5918448,1718.2314,0,.42956957
1916,2020,.1517,-11.066884,.4184337,12285.211,.00045031501,.79174149,.26772675,.64233381,21.135359,.047709964,17986,26.6425,513.90625,.62012905,718.46924,0,.40187308
1917,2020,.18889999,3.3671327,.39830244,10783.093,.00061330898,1,.41638416,.56633037,20.832226,.074945986,8162,20.76,494.16666,.68784183,1009.7711,0,.38158634
1918,2020,.1549,-2.2669675,.3628397,12913.579,.001374885,.13033825,.18595889,.56999874,117.1966,.11418995,61758,21.098,582.0625,.58584797,1516.7181,0,.42532393
1919,2020,.1684,.98717743,.41498464,12810.74,.00032799199,.083981551,.25091624,.54961687,83.567459,.079117708,65160,22.108181,759.46973,.58512408,1337.0333,0,.41474283
1920,2020,.15010001,2.4867954,.49089479,11983.21,.000192715,.58890551,.25109997,.54965794,33.110558,.17307481,13925,23.1325,711.5625,.67633587,1900.3494,0,.38806528
1921,2020,.1129,-4.3141036,.43741244,11926.048,.000209658,1,.33268708,.55215907,54.669666,.09880504,41087,25.127693,688.1795,.68090308,1318.0657,0,.38295352
1923,2020,.14060001,24.045034,.46014372,10499.022,0,1,.45046398,.61343706,27.20974,.072273038,9471,13.285,554.79169,.73537725,900.8595,0,.36688879
1924,2020,.1472,-1.4301836,.5054667,13914.046,0,1,.23104709,.4724026,59.636021,.30233929,15020,21.68,2042.3484,.50242263,2316.0898,0,.46314991
1925,2020,.23370001,11.262028,.33248582,18621.518,.001124746,0,.15758826,.55522269,376.75085,.16000916,249481,25.306667,947.72571,.41036412,1812.8175,0,.43508869
1926,2020,.20639999,-.4999226,.39101186,15026.481,.00047494701,.059156165,.17901357,.54627484,90.26564,.038252782,75539,21.172142,829.88098,.52360064,1503.8036,0,.41517103
1927,2020,.1552,15.232844,.47537658,12510.198,.00048685499,1,.25880247,.57342654,105.21951,.23298816,5766,22.190001,605.83331,.5779838,1874.8851,0,.41808859
1928,2020,.1591,2.6110947,.47820348,12579.104,0,.24807332,.24210359,.58379149,69.005371,.14144151,28271,21.991428,695.08929,.59728807,1938.7688,0,.41928077
1929,2020,.13159999,-8.7647581,.47794414,13540.753,.0010489509,1,.25952578,.54058003,55.122879,.037115365,27131,26.778334,738.91669,.56954533,1651.3528,0,.41702926
1930,2020,.1376,2.2585297,.41827363,14138.777,.00039568701,.048960086,.25673717,.55994189,68.793503,.075990565,32626,25.041334,819.86108,.55490041,1523.8667,0,.40579706
1931,2020,.1452,.31721681,.5313102,12066.509,0,1,.25486702,.60805053,14.834235,.056434844,9910,27.837999,716.33331,.62017715,769.08252,0,.40451318
1932,2020,.15800001,9.2405958,.49439895,14548.467,.00061717501,.021892192,.30754933,.52678764,106.33282,.04298899,34388,20.570999,1045.2963,.55107868,1642.5417,1,.4267188
1933,2020,.25530002,1.4994113,.38249993,14813.978,.000739754,.052048925,.16403261,.51967096,116.06003,.065593801,147473,22.780834,725.82214,.51086658,1203.8778,0,.432991
1934,2020,.1785,5.1285491,.38744909,11125.837,0,1,.22614497,.59659982,13.083683,.033759754,16699,26.906,503.25,.6437003,601.69141,0,.42465362
1935,2020,.27250001,-4.8854923,.4194006,12108.518,0,1,.20467477,.54543531,115.80745,.055142112,21468,23.013334,609.72223,.61379564,900.54987,0,.42263097
1936,2020,.19219999,.18125664,.3713699,10712.183,0,0,.33764267,.56866252,111.54887,.025162302,20429,22.4,682.5,.62164879,528.17432,0,.41296956
1937,2020,.20889999,9.2190189,.42010617,10886.898,.00024213101,0,.29199746,.53839588,128.50237,.053068757,50661,22.445,497,.60235196,981.35883,0,.43993729
1942,2020,.18610001,-10.155897,.39928564,12912.32,.00034974801,1,.22049758,.5703643,100.82197,.057649713,42652,24.51,995.9375,.53414077,914.547,0,.45244065
1943,2020,.18080001,7.3157883,.34926748,14504.854,.001131035,.016336862,.17396763,.53897363,121.57412,.045802616,105907,22.553749,570.56641,.49026468,1008.2078,0,.45403692
1944,2020,.22239999,-3.0428803,.34611693,13401.381,.001006486,0,.25313985,.51331365,135.86137,.069911107,98040,16.375,701.25,.53252995,1372.0448,0,.45077941
1945,2020,.2339,3.7084501,.39130172,11412.141,.00042363899,.81463587,.35521859,.5128721,103.41225,.026897075,13856,20.940001,492.08331,.65402758,706.20038,0,.40595436
1946,2020,.1752,19.744226,.42742142,11741.937,.001946788,.81811506,.21240155,.56312031,73.183418,.046524834,18650,25.293333,505.625,.59899002,696.44073,0,.43861747
1947,2020,.1935,12.168571,.32477349,10626.862,.00078864401,.71317583,.37412578,.54488683,116.72572,.045877092,15349,17.129999,550.41663,.65788281,589.28455,0,.41890943
1948,2020,.17299999,13.544353,.32973346,15644.454,.00075397699,0,.18054116,.56379133,135.1963,.051070869,42455,29.5375,781.18304,.46282515,1225.5138,0,.44700295
1949,2020,.2649,37.744446,.44852138,11488.965,.000241099,.17333822,.22727776,.52062428,87.185921,.059849449,40066,21.191668,715.79865,.63743496,1166.9004,0,.42182282
1950,2020,.18080001,1.0295844,.46109393,11694.984,.00033704101,1,.21255755,.54278862,116.23131,.14996698,13888,33.75,758.75,.57946098,917.69141,0,.44000882
1951,2020,.2079,.21734482,.39903584,12429.304,0,.10462066,.29524469,.55068761,121.2627,.061390273,44252,22.49,765.80359,.55970532,1232.3198,0,.43926352
1952,2020,.23110001,13.018913,.49504706,10874.09,0,1,.23890184,.59282035,56.279228,.037186012,17169,20.264999,612.1875,.68265742,650.0368,0,.4051832
1953,2020,.25100002,-2.2580576,.34056777,10298.828,.00021841199,.074144252,.37349972,.53699809,126.11263,.04513824,69738,15.79,728.125,.69526929,946.20367,0,.40449274
1954,2020,.1416,-7.6913047,.47518277,10110.504,.000077309604,1,.33501515,.54162604,91.194534,.033360727,29373,15.632,586.91669,.71275592,1269.9313,0,.40437153
1955,2020,.17729999,-3.6497748,.39413306,13056.266,.00029381501,1,.22664189,.54681587,120.26624,.075079232,43624,21.07,509.66666,.55560571,1121.4874,0,.43681663
1956,2020,.1857,-.35325351,.37345958,17374.584,.001093171,0,.13770922,.52293938,363.49133,.026935663,685310,24.928183,1079.6884,.433837,1680.9283,0,.45513293
1957,2020,.15100001,-5.3197083,.44766569,14336.644,.00044509899,.054992642,.22009429,.5061847,85.248756,.031202324,93560,19.639,747.38098,.54791909,1483.1218,0,.42091227
1958,2020,.15810001,1.9067256,.396763,9474.21,.000272926,1,.38266435,.55762964,85.850067,.032298084,25663,16.514999,494.16666,.68888134,794.66449,0,.41095984
1959,2020,.13060001,-4.1451011,.2692759,9195.9014,.000067168199,.92413914,.39727214,.50763345,88.890038,.053319119,39184,14.124,490.75,.76840109,939.85516,0,.375415
1960,2020,.15010001,9.2127733,.36148956,11579.171,.000060668601,0,.27989265,.50688928,120.78236,.028326128,50213,21.565001,775.3125,.63270152,1150.1825,0,.42626762
1961,2020,.20969999,-7.2095399,.49339834,12433.76,0,1,.38052854,.53620797,103.11628,.028002344,11921,25.646667,611.875,.68467325,1023.8093,0,.37851343
1962,2020,.1389,-2.1775181,.31744677,11342.649,0,1,.35900801,.53087443,141.24094,.011739096,23375,19.309999,536.875,.67682791,1394.1638,0,.40435678
1963,2020,.22239999,-.13847639,.44020763,10539.465,0,0,.29888457,.51039857,129.17122,.05384963,38504,20.375,653.75,.65419686,1052.2552,0,.42408478
1964,2020,.16469999,15.182196,.40453044,13626.305,0,1,.28965127,.52277082,139.34732,.048077766,35172,21.315001,788.125,.56414455,1382.3976,0,.43467417
1965,2020,.1649,3.7908387,.40468031,14125.852,.00046996001,.017156821,.21016222,.55053711,132.5032,.065147556,168503,23.468334,787,.54446864,1448.0874,0,.43278795
1966,2020,.18629999,2.5011826,.37816364,9372.4775,0,0,.43547466,.48206115,139.99777,.059345122,73422,11.57,739.25,.66390616,1254.9785,0,.42663193
1967,2020,.21030001,11.378747,.26679507,16959.424,.001636087,.043761816,.18578164,.52994448,143.96298,.083880603,71123,18.341667,697.5,.46109208,1436.2289,0,.42588702
1968,2020,.13600001,3.7774928,.34111211,12627.821,.00036346001,1,.25131261,.58268607,132.13254,.015433982,51394,18.67,695.41669,.59037334,1360.5504,0,.42167175
1969,2020,.18430001,-.85283184,.44128507,13049.196,0,.57475829,.25162503,.53375393,122.96243,.064352691,55720,24.854,664.6875,.56837785,1194.9098,0,.4224267
1970,2020,.22770001,3.1335015,.47463664,10028.105,0,1,.39940828,.48584288,122.27612,.04515199,25563,14.085,711.04169,.65836364,1091.0341,0,.42501232
1971,2020,.22629999,15.785506,.39765897,16426.717,.000719217,0,.19111632,.53383845,148.97768,.019953605,185544,23.212,806.625,.45056847,1891.9202,0,.44148818
2001,2020,.14029999,-10.343743,.48682961,17168.801,.000789218,.90431625,.21608874,.5318926,87.359879,.0558002,49810,22.548,1094.1666,.4720071,999.60944,0,.41644114
